CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.03.01;Dividendos e Juros Sobre Capital Proprios Pagos;-1.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.03.02;Empréstimos e Financiamentos Obtidos;0.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.03.02;Empréstimos e Financiamentos Obtidos;85000.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.03.03;Amortização de Empréstimos e Financiamentos;-7349.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.03.03;Amortização de Empréstimos e Financiamentos;-1355.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.03.04;Adiantamento para Futuro Aumento de Capital;20000.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.03.04;Adiantamento para Futuro Aumento de Capital;192000.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.03.05;Outros;175.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.03.05;Outros;0.0000000000;N
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;2148.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;85320.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;1319.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;3467.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;3467.0000000000;S
00.070.698/0001-11;2012-12-31;2;CIA ENERGETICA DE BRASILIA;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;88787.0000000000;S
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01;Caixa Líquido Atividades Operacionais;55053.0000000000;S
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01;Caixa Líquido Atividades Operacionais;27936.0000000000;S
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.01;Lucro antes dos impostos;202328.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.01;Lucro antes dos impostos;319077.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.02;Despesas com juros, variações monetárias e cambiais - líquidas;132979.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.02;Despesas com juros, variações monetárias e cambiais - líquidas;124865.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.03;Equivalência patrimonial;-244125.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.03;Equivalência patrimonial;-400717.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.04;Provisão para créditos de liquidação duvidosa;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.04;Provisão para créditos de liquidação duvidosa;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.05;Depreciação e amortização;18269.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.05;Depreciação e amortização;18297.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.06;Perda na alienação de bens do imobilizado e do intangível;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.06;Perda na alienação de bens do imobilizado e do intangível;99.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.07;Amortização de ágio;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.07;Amortização de ágio;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.08;Créditos tributários;-24913.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.08;Créditos tributários;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.09;Reversão de provisão de investimentos;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.09;Reversão de provisão de investimentos;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.10;Reversão de provisão para riscos trabalhistas, cíveis e fiscais;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.10;Reversão de provisão para riscos trabalhistas, cíveis e fiscais;105.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.11;Marcação a mercado de derivativos;-27906.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.11;Marcação a mercado de derivativos;1631.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.12;Instrumentos financeiros derivativos;2144.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.12;Instrumentos financeiros derivativos;-20621.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.13;Ajuste de avaliação patrimonial;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.13;Ajuste de avaliação patrimonial;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.14;Variações nas contas do ativo circulante e não circulante;-25192.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.14;Variações nas contas do ativo circulante e não circulante;-14668.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.15;Variações nas contas de passivo circulante e não circulante;31192.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.15;Variações nas contas de passivo circulante e não circulante;-132.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.01.16;Ganho na operação de aquisição de empresa;-9723.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.01.16;Ganho na operação de aquisição de empresa;0.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02;Caixa Líquido Atividades de Investimento;-188984.0000000000;S
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02;Caixa Líquido Atividades de Investimento;-52141.0000000000;S
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.01;Aumento de capital e compra de ações de subsidiárias e outros investimentos;-127331.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.01;Aumento de capital e compra de ações de subsidiárias e outros investimentos;-313884.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.02;Aquisição de ativo imobilizado;-777.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.02;Aquisição de ativo imobilizado;-1362.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.03;Aquisições no intangível;-779.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.03;Aquisições no intangível;-2014.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.04;Recebimento de dividendos;156390.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.04;Recebimento de dividendos;288450.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.05;Resgate de Aplicações Financeiras;88648.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.05;Resgate de Aplicações Financeiras;106529.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;6.02.06;Aplicações financeiras e recursos vinculados;-305135.0000000000;N
00.864.214/0001-06;2012-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;6.02.06;Aplicações financeiras e recursos vinculados;-114448.0000000000;N
