CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.06;Rendimento de Aplicações Financeiras;9736.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.07;Pagamentos de Encargos da Dívida;-50191.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.07;Pagamentos de Encargos da Dívida;-40691.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.08;Dividendos e Juros Sobre Capital Próprio Recebidos;14635.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.08;Dividendos e Juros Sobre Capital Próprio Recebidos;32565.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.09;Impostos e Contribuições;-798225.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.09;Impostos e Contribuições;-595931.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.10;Encargos Setoriais;-479422.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.10;Encargos Setoriais;-68393.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.11;Dividendos e JCP Recebidos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.11;Dividendos e JCP Recebidos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.12;Ressarcimento do Custo de Energia - Recursos da CDE;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.12;Ressarcimento do Custo de Energia - Recursos da CDE;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.13;Resgate do Fundo de Aplicação - FIP Corumbá;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.13;Resgate do Fundo de Aplicação - FIP Corumbá;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.14;Constituição de Caução CCEE;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.14;Constituição de Caução CCEE;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.15;Liberação de Caução CCEE;16280.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.15;Liberação de Caução CCEE;7482.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.18;Outras Despesas;-77077.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.18;Outras Despesas;-63413.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02;Caixa Líquido Atividades de Investimento;-32076.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02;Caixa Líquido Atividades de Investimento;-23553.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.01;Aquisição de Ativos Financeiros da Concessão, Intangíveis e Imobilizados;-63288.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.01;Aquisição de Ativos Financeiros da Concessão, Intangíveis e Imobilizados;-39373.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.02;Alienação de Imobilizado;31212.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.02;Alienação de Imobilizado;15520.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.03;Aquisição de Investimentos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.03;Aquisição de Investimentos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.04;Alienação de Investimentos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.04;Alienação de Investimentos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.05;Adiantamento para Futuro Aumento de Capital;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.05;Adiantamento para Futuro Aumento de Capital;300.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.06;Aplicações Financeiras;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.06;Aplicações Financeiras;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.07;Concessão de Empréstimos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.07;Concessão de Empréstimos;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.08;Recursos Oriundos de Redução de Capital em Investida;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.08;Recursos Oriundos de Redução de Capital em Investida;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.02.09;Outros;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.02.09;Outros;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03;Caixa Líquido Atividades de Financiamento;3245.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03;Caixa Líquido Atividades de Financiamento;-65014.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.01;Dividendos e Juros Sobre Capital Próprio Pagos;-23442.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.01;Dividendos e Juros Sobre Capital Próprio Pagos;-17964.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.02;Empréstimos e Financiamentos Obtdos;315001.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.02;Empréstimos e Financiamentos Obtdos;124997.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.03;Amortização de Empréstimos e Financiamentos;-285416.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.03;Amortização de Empréstimos e Financiamentos;-158983.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.04;Adiantamento para Futuro Aumento de Capital;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.04;Adiantamento para Futuro Aumento de Capital;0.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.05;Outros;-3549.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.05;Outros;-12328.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.03.06;Custo de Transação;651.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.03.06;Custo de Transação;-736.0000000000;N
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;87698.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;285639.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;92001.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;179699.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;179699.0000000000;S
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;465338.0000000000;S
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01;Caixa Líquido Atividades Operacionais;1211.0000000000;S
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01;Caixa Líquido Atividades Operacionais;28683.0000000000;S
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.01;Lucro Líquido (Prejuízo) do exercício;-5709.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.01;Lucro Líquido (Prejuízo) do exercício;2700.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.02;Depreciação;11750.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.02;Depreciação;13953.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.03;Amortização;987.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.03;Amortização;12668.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.04;Juros sobre emprestimos e financiamentos;1652.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.04;Juros sobre emprestimos e financiamentos;3604.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.05;Valor residual alienação de ativos imob. e intangível;78.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.05;Valor residual alienação de ativos imob. e intangível;187.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.06;Provisão para contingências;16.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.06;Provisão para contingências;50.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.07;Resultado líquido valor presente e justo e subvenções;-3467.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.07;Resultado líquido valor presente e justo e subvenções;-134.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.08;Perdas com crédito de liq. duvidosa;111.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.08;Perdas com crédito de liq. duvidosa;227.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.09;Imposto de renda e contribuição social diferidos;296.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.09;Imposto de renda e contribuição social diferidos;-1109.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.10;Aplicações financeiras;-142.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.10;Aplicações financeiras;-1237.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.11;Contas a receber de clientes;968.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.11;Contas a receber de clientes;58.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;6.01.12;Estoques;-151.0000000000;N
07.437.016/0001-05;2019-12-31;1;CINESYSTEM S.A.;023965;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;6.01.12;Estoques;-283.0000000000;N
